Country,start_year,start_age,current_age,gender,mortality 
IND,2068,-2,51,female,0.001823933
IND,2068,-2,51,male,0.004449094
IND,2069,-2,52,female,0.001783633
IND,2069,-2,52,male,0.004382944
IND,2070,-2,53,female,0.001744223
IND,2070,-2,53,male,0.004317778
IND,2071,-2,54,female,0.001705684
IND,2071,-2,54,male,0.004253582
IND,2072,-2,55,female,0.00322198
IND,2072,-2,55,male,0.006166096
IND,2073,-2,56,female,0.003159467
IND,2073,-2,56,male,0.006072813
IND,2074,-2,57,female,0.003098168
IND,2074,-2,57,male,0.005980944
IND,2075,-2,58,female,0.003038059
IND,2075,-2,58,male,0.005890462
IND,2076,-2,59,female,0.002979114
IND,2076,-2,59,male,0.005801351
IND,2077,-2,60,female,0.005656108
IND,2077,-2,60,male,0.007414425
IND,2078,-2,61,female,0.005556037
IND,2078,-2,61,male,0.007285142
IND,2079,-2,62,female,0.00545774
IND,2079,-2,62,male,0.007158113
IND,2080,-2,63,female,0.005361179
IND,2080,-2,63,male,0.007033295
IND,2081,-2,64,female,0.005266329
IND,2081,-2,64,male,0.006910658
IND,2082,-2,65,female,0.011461394
IND,2082,-2,65,male,0.014412543
IND,2083,-2,66,female,0.011306371
IND,2083,-2,66,male,0.014219718
IND,2084,-2,67,female,0.011153444
IND,2084,-2,67,male,0.014029467
IND,2085,-2,68,female,0.011002581
IND,2085,-2,68,male,0.013841761
IND,2086,-2,69,female,0.019090466
IND,2086,-2,69,male,0.023920611
IND,2087,-2,70,female,0.018857097
IND,2087,-2,70,male,0.023652937
IND,2088,-2,71,female,0.018626578
IND,2088,-2,71,male,0.023388255
IND,2089,-2,72,female,0.018398879
IND,2089,-2,72,male,0.023126539
IND,2090,-2,73,female,0.018173963
IND,2090,-2,73,male,0.022867747
IND,2091,-2,74,female,0.017951801
IND,2091,-2,74,male,0.022611856
IND,2092,-2,75,female,0.028003965
IND,2092,-2,75,male,0.035684798
IND,2093,-2,76,female,0.027684104
IND,2093,-2,76,male,0.035324305
IND,2094,-2,77,female,0.027367895
IND,2094,-2,77,male,0.034967456
IND,2095,-2,78,female,0.027055293
IND,2095,-2,78,male,0.034614209
IND,2096,-2,79,female,0.026746269
IND,2096,-2,79,male,0.034264538
IND,2097,-2,80,female,0.048128307
IND,2097,-2,80,male,0.040128857
IND,2098,-2,81,female,0.047705885
IND,2098,-2,81,male,0.039634209
IND,2099,-2,82,female,0.047287181
IND,2099,-2,82,male,0.039145671
IND,2100,-2,83,female,0.04687215
IND,2100,-2,83,male,0.038663145
IND,2101,-2,84,female,0.046460763
IND,2101,-2,84,male,0.038186569
IND,2102,-2,85,female,0.079635516
IND,2102,-2,85,male,0.056681335
IND,2103,-2,86,female,0.079084069
IND,2103,-2,86,male,0.056015421
IND,2104,-2,87,female,0.078536421
IND,2104,-2,87,male,0.055357344
IND,2105,-2,88,female,0.077992566
IND,2105,-2,88,male,0.054706987
IND,2106,-2,89,female,0.077452496
IND,2106,-2,89,male,0.054064266
IND,2107,-2,90,female,0.129524529
IND,2107,-2,90,male,0.080404416
IND,2108,-2,91,female,0.128855959
IND,2108,-2,91,male,0.079526454
IND,2109,-2,92,female,0.128190801
IND,2109,-2,92,male,0.078658096
IND,2110,-2,93,female,0.127529114
IND,2110,-2,93,male,0.077799201
IND,2111,-2,94,female,0.126870841
IND,2111,-2,94,male,0.076949678
IND,2112,-2,95,female,0.204588488
IND,2112,-2,95,male,0.114556924
IND,2113,-2,96,female,0.203863651
IND,2113,-2,96,male,0.113430612
IND,2114,-2,97,female,0.203141406
IND,2114,-2,97,male,0.112315372
IND,2115,-2,98,female,0.20242168
IND,2115,-2,98,male,0.111211099
IND,2015,-1,-1,female,0
IND,2015,-1,-1,male,0
IND,2016,-1,0,female,0.04056203
IND,2016,-1,0,male,0.038647268
IND,2017,-1,1,female,0.002946435
IND,2017,-1,1,male,0.00213693
IND,2018,-1,2,female,0.002790453
IND,2018,-1,2,male,0.002026414
IND,2019,-1,3,female,0.002642728
IND,2019,-1,3,male,0.001921614
IND,2020,-1,4,female,0.002502824
IND,2020,-1,4,male,0.001822233
IND,2021,-1,5,female,0.00069712
IND,2021,-1,5,male,0.000668182
IND,2022,-1,6,female,0.000662485
IND,2022,-1,6,male,0.000639537
IND,2023,-1,7,female,0.00062957
IND,2023,-1,7,male,0.000612119
IND,2024,-1,8,female,0.000598291
IND,2024,-1,8,male,0.000585877
IND,2025,-1,9,female,0.000568566
IND,2025,-1,9,male,0.00056076
IND,2026,-1,10,female,0.000498053
IND,2026,-1,10,male,0.000485093
IND,2027,-1,11,female,0.000481294
IND,2027,-1,11,male,0.000470249
IND,2028,-1,12,female,0.000465099
IND,2028,-1,12,male,0.00045586
IND,2029,-1,13,female,0.000449449
IND,2029,-1,13,male,0.00044191
IND,2030,-1,14,female,0.000434326
IND,2030,-1,14,male,0.000428388
IND,2031,-1,15,female,0.000808041
IND,2031,-1,15,male,0.000795839
IND,2032,-1,16,female,0.000784427
IND,2032,-1,16,male,0.000779471
IND,2033,-1,17,female,0.000761502
IND,2033,-1,17,male,0.000763438
IND,2034,-1,18,female,0.000739248
IND,2034,-1,18,male,0.000747736
IND,2035,-1,19,female,0.000717644
IND,2035,-1,19,male,0.000732357
IND,2036,-1,20,female,0.000922777
IND,2036,-1,20,male,0.001334222
IND,2037,-1,21,female,0.00089642
IND,2037,-1,21,male,0.001316808
IND,2038,-1,22,female,0.000870816
IND,2038,-1,22,male,0.001299621
IND,2039,-1,23,female,0.000845944
IND,2039,-1,23,male,0.001282659
IND,2040,-1,24,female,0.000821782
IND,2040,-1,24,male,0.001265918
IND,2041,-1,25,female,0.000795193
IND,2041,-1,25,male,0.001755883
IND,2042,-1,26,female,0.000772646
IND,2042,-1,26,male,0.001740407
IND,2043,-1,27,female,0.000750738
IND,2043,-1,27,male,0.001725067
IND,2044,-1,28,female,0.000729452
IND,2044,-1,28,male,0.001709864
IND,2045,-1,29,female,0.000708768
IND,2045,-1,29,male,0.001694793
IND,2046,-1,30,female,0.0007948
IND,2046,-1,30,male,0.00221172
IND,2047,-1,31,female,0.000774284
IND,2047,-1,31,male,0.002194518
IND,2048,-1,32,female,0.000754298
IND,2048,-1,32,male,0.00217745
IND,2049,-1,33,female,0.000734828
IND,2049,-1,33,male,0.002160514
IND,2050,-1,34,female,0.000715861
IND,2050,-1,34,male,0.00214371
IND,2051,-1,35,female,0.000971216
IND,2051,-1,35,male,0.003344323
IND,2052,-1,36,female,0.000949783
IND,2052,-1,36,male,0.003329603
IND,2053,-1,37,female,0.000928823
IND,2053,-1,37,male,0.003314948
IND,2054,-1,38,female,0.000908325
IND,2054,-1,38,male,0.003300359
IND,2055,-1,39,female,0.00088828
IND,2055,-1,39,male,0.003285832
IND,2056,-1,40,female,0.001131779
IND,2056,-1,40,male,0.003437205
IND,2057,-1,41,female,0.001107629
IND,2057,-1,41,male,0.003406392
IND,2058,-1,42,female,0.001083993
IND,2058,-1,42,male,0.003375855
IND,2059,-1,43,female,0.001060862
IND,2059,-1,43,male,0.003345591
IND,2060,-1,44,female,0.001038225
IND,2060,-1,44,male,0.003315599
IND,2061,-1,45,female,0.001653968
